Date/time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source hostname,Destination hostname,Source port,Destination port,Destination service,Direction,Connections built,Connections torn down
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1413,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1413,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1414,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1412,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1414,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1415,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4818,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4819,135,epmap,inbound,1,0
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4820,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.32,192.168.1.2,(empty),(empty),55796,53,domain,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.32,192.168.1.2,(empty),(empty),1304,389,389_udp,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.32,192.168.1.2,(empty),(empty),1307,389,389_udp,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.32,192.168.1.2,(empty),(empty),1308,88,kerberos,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.32,192.168.1.2,(empty),(empty),1309,389,389_udp,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.32,192.168.1.2,(empty),(empty),1312,88,kerberos,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4820,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.108,192.168.1.2,(empty),(empty),1119,135,epmap,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.108,192.168.1.2,(empty),(empty),1125,49158,49158_tcp,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.108,192.168.1.2,(empty),(empty),1120,49155,49155_tcp,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.108,192.168.1.2,(empty),(empty),1130,139,netbios-ssn,(empty),0,1
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.123,192.168.1.6,(empty),(empty),4849,135,epmap,inbound,1,0
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.123,192.168.1.6,(empty),(empty),4850,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.123,192.168.1.6,(empty),(empty),4851,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.123,192.168.1.6,(empty),(empty),4851,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.123,192.168.1.6,(empty),(empty),4852,135,epmap,inbound,1,0
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.96,192.168.1.2,(empty),(empty),4567,445,microsoft-ds,inbound,0,1
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.97,192.168.1.6,(empty),(empty),1226,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.97,192.168.1.6,(empty),(empty),1226,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.51,192.168.1.6,(empty),(empty),2160,135,epmap,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.51,192.168.1.6,(empty),(empty),2161,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.51,192.168.1.6,(empty),(empty),2163,135,epmap,(empty),0,1
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.51,192.168.1.6,(empty),(empty),2164,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:16,Info,Built,ASA-session-6-302013,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1039,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:16,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1039,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.120,192.168.1.2,(empty),(empty),1901,389,389_udp,(empty),0,1
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.120,192.168.1.2,(empty),(empty),1904,88,kerberos,(empty),0,1
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.120,192.168.1.2,(empty),(empty),1905,88,kerberos,(empty),0,1
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.120,192.168.1.2,(empty),(empty),1908,88,kerberos,(empty),0,1
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.120,192.168.1.2,(empty),(empty),1912,88,kerberos,(empty),0,1
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1728,135,epmap,(empty),0,1
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1730,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:17,Info,Built,ASA-session-6-302013,TCP,192.168.2.71,192.168.1.6,(empty),(empty),4488,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.71,192.168.1.6,(empty),(empty),4488,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:17,Info,Built,ASA-session-6-302013,TCP,192.168.2.137,192.168.1.6,(empty),(empty),4143,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.137,192.168.1.6,(empty),(empty),4143,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.96,192.168.1.2,(empty),(empty),4561,135,epmap,inbound,0,1
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.96,192.168.1.2,(empty),(empty),4564,49158,49158_tcp,inbound,0,1
13/Apr/2011 08:53:17,Info,Built,ASA-session-6-302015,UDP,192.168.2.96,192.168.1.2,(empty),(empty),63230,53,domain,inbound,1,0
13/Apr/2011 08:53:17,Info,Built,ASA-session-6-302013,TCP,192.168.2.96,192.168.1.6,(empty),(empty),4569,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:17,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.96,192.168.1.6,(empty),(empty),4569,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:17,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:53:17,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:53:17,Info,Built,ASA-session-6-302013,TCP,192.168.2.41,192.168.1.2,(empty),(empty),4478,445,microsoft-ds,inbound,1,0
13/Apr/2011 08:53:18,Info,Built,ASA-session-6-302013,TCP,192.168.2.97,192.168.1.6,(empty),(empty),1227,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:18,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.97,192.168.1.6,(empty),(empty),1227,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:18,Info,Built,ASA-session-6-302013,TCP,192.168.2.11,192.168.1.6,(empty),(empty),1654,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:18,Info,Built,ASA-session-6-302015,UDP,192.168.2.127,192.168.1.2,(empty),(empty),52696,53,domain,inbound,1,0
13/Apr/2011 08:53:18,Info,Built,ASA-session-6-302013,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1736,135,epmap,inbound,1,0
13/Apr/2011 08:53:18,Info,Built,ASA-session-6-302013,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1737,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1737,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:19,Info,Built,ASA-session-6-302013,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1738,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.123,192.168.1.6,(empty),(empty),4849,135,epmap,inbound,0,1
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.123,192.168.1.6,(empty),(empty),4850,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.123,192.168.1.6,(empty),(empty),4852,135,epmap,inbound,0,1
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.123,192.168.1.6,(empty),(empty),4853,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.79,192.168.1.6,(empty),(empty),4674,135,epmap,inbound,0,1
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.79,192.168.1.6,(empty),(empty),4675,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.79,192.168.1.6,(empty),(empty),4677,135,epmap,inbound,0,1
13/Apr/2011 08:53:19,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.79,192.168.1.6,(empty),(empty),4678,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:53:20,Info,Built,ASA-session-6-302013,TCP,192.168.2.106,192.168.1.6,(empty),(empty),3220,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:20,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.106,192.168.1.6,(empty),(empty),3220,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:20,Info,Built,ASA-session-6-302015,UDP,192.168.2.159,192.168.1.2,(empty),(empty),64152,53,domain,inbound,1,0
13/Apr/2011 08:53:20,Info,Built,ASA-session-6-302013,TCP,192.168.2.159,192.168.1.6,(empty),(empty),2907,135,epmap,inbound,1,0
13/Apr/2011 08:53:20,Info,Built,ASA-session-6-302013,TCP,192.168.2.159,192.168.1.6,(empty),(empty),2908,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:20,Info,Built,ASA-session-6-302013,TCP,192.168.2.159,192.168.1.6,(empty),(empty),2909,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:20,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.159,192.168.1.6,(empty),(empty),2909,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:20,Info,Built,ASA-session-6-302013,TCP,192.168.2.159,192.168.1.6,(empty),(empty),2910,135,epmap,inbound,1,0
13/Apr/2011 08:53:20,Info,Built,ASA-session-6-302013,TCP,192.168.2.159,192.168.1.6,(empty),(empty),2911,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:20,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.28,192.168.1.2,(empty),(empty),4661,389,389_udp,(empty),0,1
13/Apr/2011 08:53:20,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.86,192.168.1.6,(empty),(empty),1094,135,epmap,(empty),0,1
13/Apr/2011 08:53:20,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.86,192.168.1.6,(empty),(empty),1095,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:20,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.86,192.168.1.6,(empty),(empty),1097,135,epmap,(empty),0,1
13/Apr/2011 08:53:20,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.86,192.168.1.6,(empty),(empty),1098,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:21,Info,Built,ASA-session-6-302013,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1040,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:21,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1040,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:21,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1419,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:21,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1420,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:21,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1420,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:21,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1421,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:21,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1419,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:21,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1421,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:21,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.109,192.168.1.6,(empty),(empty),3249,135,epmap,(empty),0,1
13/Apr/2011 08:53:21,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.109,192.168.1.6,(empty),(empty),3250,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:21,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.109,192.168.1.6,(empty),(empty),3252,135,epmap,(empty),0,1
13/Apr/2011 08:53:21,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.109,192.168.1.6,(empty),(empty),3253,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:21,Info,Built,ASA-session-6-302013,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4822,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:21,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4822,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:21,Info,Built,ASA-session-6-302013,TCP,192.168.2.106,192.168.1.6,(empty),(empty),3221,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:21,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.106,192.168.1.6,(empty),(empty),3221,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:22,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.113,192.168.1.14,(empty),(empty),3720,49155,49155_tcp,(empty),0,1
13/Apr/2011 08:53:22,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.113,192.168.1.2,(empty),(empty),3722,49158,49158_tcp,(empty),0,1
13/Apr/2011 08:53:23,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:53:23,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:53:23,Info,Built,ASA-session-6-302013,TCP,192.168.2.149,192.168.1.2,(empty),(empty),2100,445,microsoft-ds,inbound,1,0
13/Apr/2011 08:53:23,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:53:23,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:53:23,Info,Built,ASA-session-6-302013,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1704,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:23,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1704,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:24,Info,Built,ASA-session-6-302013,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3987,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:24,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3987,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:24,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.124,192.168.1.6,(empty),(empty),3931,135,epmap,inbound,0,1
13/Apr/2011 08:53:24,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.124,192.168.1.6,(empty),(empty),3932,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:53:24,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.124,192.168.1.6,(empty),(empty),3934,135,epmap,inbound,0,1
13/Apr/2011 08:53:24,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.124,192.168.1.6,(empty),(empty),3935,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:53:24,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.106,192.168.1.2,(empty),(empty),123,123,ntp,(empty),0,1
13/Apr/2011 08:53:25,Info,Built,ASA-session-6-302013,TCP,192.168.2.137,192.168.1.6,(empty),(empty),4144,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.137,192.168.1.6,(empty),(empty),4144,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.141,192.168.1.6,(empty),(empty),1137,135,epmap,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.141,192.168.1.6,(empty),(empty),1138,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.141,192.168.1.6,(empty),(empty),1140,135,epmap,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.141,192.168.1.6,(empty),(empty),1141,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:25,Info,Built,ASA-session-6-302015,UDP,192.168.2.104,192.168.1.2,(empty),(empty),61728,53,domain,inbound,1,0
13/Apr/2011 08:53:25,Info,Built,ASA-session-6-302013,TCP,192.168.2.104,192.168.1.6,(empty),(empty),4747,135,epmap,inbound,1,0
13/Apr/2011 08:53:25,Info,Built,ASA-session-6-302013,TCP,192.168.2.104,192.168.1.6,(empty),(empty),4748,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:25,Info,Built,ASA-session-6-302013,TCP,192.168.2.104,192.168.1.6,(empty),(empty),4749,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.104,192.168.1.6,(empty),(empty),4749,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:53:25,Info,Built,ASA-session-6-302013,TCP,192.168.2.104,192.168.1.6,(empty),(empty),4750,135,epmap,inbound,1,0
13/Apr/2011 08:53:25,Info,Built,ASA-session-6-302013,TCP,192.168.2.104,192.168.1.6,(empty),(empty),4751,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:25,Info,Built,ASA-session-6-302013,TCP,192.168.2.71,192.168.1.6,(empty),(empty),4489,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.71,192.168.1.6,(empty),(empty),4489,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:25,Info,Built,ASA-session-6-302013,TCP,192.168.2.85,192.168.1.6,(empty),(empty),1443,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.85,192.168.1.6,(empty),(empty),1443,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.92,192.168.1.14,(empty),(empty),1881,389,389_udp,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.92,192.168.1.14,(empty),(empty),1884,389,389_udp,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.92,192.168.1.14,(empty),(empty),1885,88,kerberos,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.92,192.168.1.14,(empty),(empty),1886,88,kerberos,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.92,192.168.1.2,(empty),(empty),1887,389,389_udp,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.92,192.168.1.14,(empty),(empty),1891,88,kerberos,(empty),0,1
13/Apr/2011 08:53:25,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.92,192.168.1.14,(empty),(empty),1897,88,kerberos,(empty),0,1
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.81,192.168.1.6,(empty),(empty),1065,135,epmap,(empty),0,1
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.81,192.168.1.6,(empty),(empty),1066,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.81,192.168.1.6,(empty),(empty),1068,135,epmap,(empty),0,1
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.81,192.168.1.6,(empty),(empty),1069,43025,43025_tcp,(empty),0,1
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.95,192.168.1.6,(empty),(empty),1709,135,epmap,inbound,0,1
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.95,192.168.1.6,(empty),(empty),1711,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.46,192.168.1.6,(empty),(empty),2744,135,epmap,inbound,0,1
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.46,192.168.1.6,(empty),(empty),2746,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:53:26,Info,Built,ASA-session-6-302013,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1739,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:26,Info,Built,ASA-session-6-302015,UDP,192.168.2.108,192.168.1.2,(empty),(empty),61056,53,domain,inbound,1,0
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1739,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:26,Info,Built,ASA-session-6-302013,TCP,192.168.2.108,192.168.1.6,(empty),(empty),1132,135,epmap,inbound,1,0
13/Apr/2011 08:53:26,Info,Built,ASA-session-6-302013,TCP,192.168.2.108,192.168.1.6,(empty),(empty),1133,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.121,192.168.1.6,(empty),(empty),1034,135,epmap,inbound,0,1
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.121,192.168.1.6,(empty),(empty),1036,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:53:26,Info,Built,ASA-session-6-302013,TCP,192.168.2.108,192.168.1.6,(empty),(empty),1134,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.108,192.168.1.6,(empty),(empty),1134,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:53:26,Info,Built,ASA-session-6-302013,TCP,192.168.2.108,192.168.1.6,(empty),(empty),1135,135,epmap,inbound,1,0
13/Apr/2011 08:53:26,Info,Built,ASA-session-6-302013,TCP,192.168.2.108,192.168.1.6,(empty),(empty),1136,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:26,Info,Built,ASA-session-6-302013,TCP,192.168.2.97,192.168.1.6,(empty),(empty),1228,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:53:26,Info,Built,ASA-session-6-302013,TCP,192.168.2.40,192.168.1.6,(empty),(empty),1497,135,epmap,inbound,1,0
13/Apr/2011 08:53:26,Info,Built,ASA-session-6-302013,TCP,192.168.2.40,192.168.1.6,(empty),(empty),1498,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:53:26,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.97,192.168.1.6,(empty),(empty),1228,43032,43032_tcp,inbound,0,1
